Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,genotype,treatment,geo_loc_name,collection_date
SRR24835393,93353669,18857441138,101,5758,SRX20599789,GSM7457562,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899823,SAMN35639661,simple,9606,Homo sapiens,GSM7457562,Institut Curie,SRA1650197,12,2024,Vallot,H1650,"H1650, untreated, rep 3",H1650,H1650,lung,WT,untreated,missing,missing
SRR24835392,63784347,12884438094,101,3958,SRX20599790,GSM7457576,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899824,SAMN35639647,simple,9606,Homo sapiens,GSM7457576,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa, puromycin, 200ug/ul, rep 2",HeLa,HeLa,cervix,WT,"puromycin, 200ug/ul",missing,missing
SRR24835391,65520979,13235237758,101,4193,SRX20599791,GSM7457577,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899825,SAMN35639646,simple,9606,Homo sapiens,GSM7457577,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa, puromycin, 200ug/ul, rep 3",HeLa,HeLa,cervix,WT,"puromycin, 200ug/ul",missing,missing
SRR24835390,85276987,17225951374,101,5237,SRX20599792,GSM7457578,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899826,SAMN35639645,simple,9606,Homo sapiens,GSM7457578,Institut Curie,SRA1650197,12,2024,Vallot,H1395,"H1395, untreated, rep 1",H1395,H1395,lung,WT,untreated,missing,missing
SRR24835389,212629867,42951233134,101,12834,SRX20599793,GSM7457579,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899827,SAMN35639644,simple,9606,Homo sapiens,GSM7457579,Institut Curie,SRA1650197,12,2024,Vallot,H1395,"H1395, untreated, rep 2",H1395,H1395,lung,WT,untreated,missing,missing
SRR24835388,181365782,36635887964,101,10917,SRX20599794,GSM7457580,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899828,SAMN35639643,simple,9606,Homo sapiens,GSM7457580,Institut Curie,SRA1650197,12,2024,Vallot,H1395,"H1395, untreated, rep 3",H1395,H1395,lung,WT,untreated,missing,missing
SRR24835387,94145953,19017482506,101,5765,SRX20599795,GSM7457581,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899829,SAMN35639642,simple,9606,Homo sapiens,GSM7457581,Institut Curie,SRA1650197,12,2024,Vallot,H1395,"H1395, puromycin, 200ug/ul, rep 1",H1395,H1395,lung,WT,"puromycin, 200ug/ul",missing,missing
SRR24835386,78776822,15912918044,101,4768,SRX20599796,GSM7457582,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899830,SAMN35639641,simple,9606,Homo sapiens,GSM7457582,Institut Curie,SRA1650197,12,2024,Vallot,H1395,"H1395, puromycin, 200ug/ul, rep 2",H1395,H1395,lung,WT,"puromycin, 200ug/ul",missing,missing
SRR24835385,83233298,16813126196,101,5112,SRX20599797,GSM7457583,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899831,SAMN35639640,simple,9606,Homo sapiens,GSM7457583,Institut Curie,SRA1650197,12,2024,Vallot,H1395,"H1395, puromycin, 200ug/ul, rep 3",H1395,H1395,lung,WT,"puromycin, 200ug/ul",missing,missing
SRR24835384,83381544,16843071888,101,5303,SRX20599798,GSM7457584,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899833,SAMN35639639,simple,9606,Homo sapiens,GSM7457584,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-JET+, rep 1",HeLa,HeLa,cervix,PTEN-JET+,untreated,missing,missing
SRR24835383,63354551,12797619302,101,3881,SRX20599799,GSM7457574,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899832,SAMN35639649,simple,9606,Homo sapiens,GSM7457574,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa, untreated, rep 3",HeLa,HeLa,cervix,WT,untreated,missing,missing
SRR24835382,58948726,11907642652,101,3610,SRX20599800,GSM7457575,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899834,SAMN35639648,simple,9606,Homo sapiens,GSM7457575,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa, puromycin, 200ug/ul, rep 1",HeLa,HeLa,cervix,WT,"puromycin, 200ug/ul",missing,missing
SRR24835381,73885675,14924906350,101,4673,SRX20599801,GSM7457587,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899835,SAMN35639636,simple,9606,Homo sapiens,GSM7457587,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-JET+, rep 4",HeLa,HeLa,cervix,PTEN-JET+,untreated,missing,missing
SRR24835380,95624961,19316242122,101,6050,SRX20599802,GSM7457588,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899836,SAMN35639635,simple,9606,Homo sapiens,GSM7457588,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-JET+, rep 5",HeLa,HeLa,cervix,PTEN-JET+,untreated,missing,missing
SRR24835379,93359594,18858637988,101,5942,SRX20599803,GSM7457589,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899837,SAMN35639634,simple,9606,Homo sapiens,GSM7457589,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-CAN+, rep 1",HeLa,HeLa,cervix,PTEN-CAN+,untreated,missing,missing
SRR24835378,84910329,17151886458,101,5345,SRX20599804,GSM7457590,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899838,SAMN35639633,simple,9606,Homo sapiens,GSM7457590,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-CAN+, rep 2",HeLa,HeLa,cervix,PTEN-CAN+,untreated,missing,missing
SRR24835377,101294449,20461478698,101,6383,SRX20599805,GSM7457591,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899839,SAMN35639632,simple,9606,Homo sapiens,GSM7457591,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-CAN+, rep 3",HeLa,HeLa,cervix,PTEN-CAN+,untreated,missing,missing
SRR24835376,183268380,37020212760,101,11756,SRX20599806,GSM7457592,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899840,SAMN35639631,simple,9606,Homo sapiens,GSM7457592,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-CAN+, rep 4",HeLa,HeLa,cervix,PTEN-CAN+,untreated,missing,missing
SRR24835375,122462132,24737350664,101,7710,SRX20599807,GSM7457593,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899841,SAMN35639630,simple,9606,Homo sapiens,GSM7457593,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-CAN+, rep 5",HeLa,HeLa,cervix,PTEN-CAN+,untreated,missing,missing
SRR24835374,130280501,26316661202,101,8279,SRX20599808,GSM7457594,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899842,SAMN35639629,simple,9606,Homo sapiens,GSM7457594,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-JET+, rep 1",HeLa,HeLa,cervix,WWOX-JET+,untreated,missing,missing
SRR24835373,122441181,24733118562,101,7825,SRX20599809,GSM7457595,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899843,SAMN35639628,simple,9606,Homo sapiens,GSM7457595,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-JET+, rep 2",HeLa,HeLa,cervix,WWOX-JET+,untreated,missing,missing
SRR24835372,77212067,15596837534,101,4880,SRX20599810,GSM7457585,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899844,SAMN35639638,simple,9606,Homo sapiens,GSM7457585,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-JET+, rep 2",HeLa,HeLa,cervix,PTEN-JET+,untreated,missing,missing
SRR24835371,93277968,18842149536,101,5882,SRX20599811,GSM7457586,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899845,SAMN35639637,simple,9606,Homo sapiens,GSM7457586,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, PTEN-JET+, rep 3",HeLa,HeLa,cervix,PTEN-JET+,untreated,missing,missing
SRR24835370,163266934,32979920668,101,10306,SRX20599812,GSM7457598,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899847,SAMN35639625,simple,9606,Homo sapiens,GSM7457598,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-JET+, rep 5",HeLa,HeLa,cervix,WWOX-JET+,untreated,missing,missing
SRR24835369,100170055,20234351110,101,6316,SRX20599813,GSM7457599,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899846,SAMN35639624,simple,9606,Homo sapiens,GSM7457599,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-CAN+, rep 1",HeLa,HeLa,cervix,WWOX-CAN+,untreated,missing,missing
SRR24835368,87398040,17654404080,101,5558,SRX20599814,GSM7457600,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899848,SAMN35639623,simple,9606,Homo sapiens,GSM7457600,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-CAN+, rep 2",HeLa,HeLa,cervix,WWOX-CAN+,untreated,missing,missing
SRR24835367,82541432,16673369264,101,5214,SRX20599815,GSM7457601,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899851,SAMN35639622,simple,9606,Homo sapiens,GSM7457601,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-CAN+, rep 3",HeLa,HeLa,cervix,WWOX-CAN+,untreated,missing,missing
SRR24835366,104204810,21049371620,101,6662,SRX20599816,GSM7457602,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899850,SAMN35639621,simple,9606,Homo sapiens,GSM7457602,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-CAN+, rep 4",HeLa,HeLa,cervix,WWOX-CAN+,untreated,missing,missing
SRR24835365,65848513,13301399626,101,4419,SRX20599817,GSM7457603,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899849,SAMN35639620,simple,9606,Homo sapiens,GSM7457603,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, WWOX-CAN+, rep 5",HeLa,HeLa,cervix,WWOX-CAN+,untreated,missing,missing
SRR24835364,127104478,25675104556,101,8156,SRX20599818,GSM7457604,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899853,SAMN35639619,simple,9606,Homo sapiens,GSM7457604,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, rep 1",HeLa,HeLa,cervix,mNeonGreen+,untreated,missing,missing
SRR24835363,184316807,37231995014,101,11601,SRX20599819,GSM7457605,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP441330,PRJNA980573,,"",SRS17899852,SAMN35639618,simple,9606,Homo sapiens,GSM7457605,Institut Curie,SRA1650197,12,2024,Vallot,HeLa,"HeLa mNG1-10+, rep 2",HeLa,HeLa,cervix,mNeonGreen+,untreated,missing,missing
