Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,genotype,treatment,geo_loc_name,collection_date
SRR24017319,32318218,3231821800,100,1069,SRX19820070,GSM7124087,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180425,SAMN33986952,simple,9606,Homo sapiens,GSM7124087,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 mutant RPF replicate 3,UOK262,UOK262,renal cell carcinoma,WT,ribosome protected,missing,missing
SRR24017320,50246420,5024642000,100,1645,SRX19820070,GSM7124087,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180425,SAMN33986952,simple,9606,Homo sapiens,GSM7124087,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 mutant RPF replicate 3,UOK262,UOK262,renal cell carcinoma,WT,ribosome protected,missing,missing
SRR24017317,40633114,4063311400,100,1360,SRX19820071,GSM7124088,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180426,SAMN33986951,simple,9606,Homo sapiens,GSM7124088,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT input replicate 1,UOK262,UOK262,renal cell carcinoma,Mutant,input,missing,missing
SRR24017318,35639009,3563900900,100,1182,SRX19820071,GSM7124088,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180426,SAMN33986951,simple,9606,Homo sapiens,GSM7124088,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT input replicate 1,UOK262,UOK262,renal cell carcinoma,Mutant,input,missing,missing
SRR24017315,21023112,2102311200,100,700,SRX19820072,GSM7124089,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180427,SAMN33986950,simple,9606,Homo sapiens,GSM7124089,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT input replicate 2,UOK262,UOK262,renal cell carcinoma,Mutant,input,missing,missing
SRR24017316,18388116,1838811600,100,607,SRX19820072,GSM7124089,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180427,SAMN33986950,simple,9606,Homo sapiens,GSM7124089,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT input replicate 2,UOK262,UOK262,renal cell carcinoma,Mutant,ribosome protected,missing,missing
SRR24017313,51426282,5142628200,100,1717,SRX19820073,GSM7124090,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180428,SAMN33986949,simple,9606,Homo sapiens,GSM7124090,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT input replicate 3,UOK262,UOK262,renal cell carcinoma,Mutant,ribosome protected,missing,missing
SRR24017314,45053965,4505396500,100,1491,SRX19820073,GSM7124090,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180428,SAMN33986949,simple,9606,Homo sapiens,GSM7124090,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT input replicate 3,UOK262,UOK262,renal cell carcinoma,Mutant,ribosome protected,missing,missing
SRR24017311,33767194,3376719400,100,1114,SRX19820074,GSM7124091,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180429,SAMN33986948,simple,9606,Homo sapiens,GSM7124091,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT RFP replicate 1,UOK262,UOK262,renal cell carcinoma,WT,input,missing,missing
SRR24017312,27137492,2713749200,100,886,SRX19820074,GSM7124091,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180429,SAMN33986948,simple,9606,Homo sapiens,GSM7124091,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT RFP replicate 1,UOK262,UOK262,renal cell carcinoma,WT,input,missing,missing
SRR24017309,40847616,4084761600,100,1347,SRX19820075,GSM7124092,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180430,SAMN33986947,simple,9606,Homo sapiens,GSM7124092,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT RFP replicate 2,UOK262,UOK262,renal cell carcinoma,WT,input,missing,missing
SRR24017310,32887429,3288742900,100,1073,SRX19820075,GSM7124092,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180430,SAMN33986947,simple,9606,Homo sapiens,GSM7124092,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT RFP replicate 2,UOK262,UOK262,renal cell carcinoma,WT,ribosome protected,missing,missing
SRR24017307,19547686,1954768600,100,645,SRX19820076,GSM7124093,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180431,SAMN33986946,simple,9606,Homo sapiens,GSM7124093,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT RFP replicate 3,UOK262,UOK262,renal cell carcinoma,WT,ribosome protected,missing,missing
SRR24017308,15754058,1575405800,100,515,SRX19820076,GSM7124093,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,SRP430136,PRJNA950373,38328795,"",SRS17180431,SAMN33986946,simple,9606,Homo sapiens,GSM7124093,"Cell Biology, National Cancer Institute, National Institutes of Health",SRA1613737,02,2024,Fitzsimmons,UOK262,Run 1 WT RFP replicate 3,UOK262,UOK262,renal cell carcinoma,WT,ribosome protected,missing,missing
