Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,tissue,genotype,geo_loc_name,collection_date
SRR24565781,102018796,30809676392,151,10158,SRX20349375,GSM7350257,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665588,SAMN35093363,simple,10090,Mus musculus,GSM7350257,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, male, 7w (P49)","SKO, male, 7w (rep 3)","TRAPseq, SKO, male, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565780,118183546,35691430892,151,11553,SRX20349376,GSM7350258,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665589,SAMN35093362,simple,10090,Mus musculus,GSM7350258,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, male, 7w (P49)","SKO, male, 7w (rep 4)","TRAPseq, SKO, male, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565779,123781719,37382079138,151,12034,SRX20349377,GSM7350259,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665591,SAMN35093361,simple,10090,Mus musculus,GSM7350259,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, male, 7w (P49)","SKO, male, 7w (rep 5)","TRAPseq, SKO, male, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565778,137301297,41464991694,151,13309,SRX20349378,GSM7350260,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665590,SAMN35093360,simple,10090,Mus musculus,GSM7350260,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, male, 7w (P49)","SKO, male, 7w (rep 6)","TRAPseq, SKO, male, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565777,122951841,37131455982,151,12011,SRX20349379,GSM7350261,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665592,SAMN35093359,simple,10090,Mus musculus,GSM7350261,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, male, 7w (P49)","SKO, male, 7w (rep 7)","TRAPseq, SKO, male, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565776,117722095,35552072690,151,11480,SRX20349380,GSM7350262,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665594,SAMN35093358,simple,10090,Mus musculus,GSM7350262,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 1)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565775,133340603,40268862106,151,13138,SRX20349381,GSM7350263,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665593,SAMN35093357,simple,10090,Mus musculus,GSM7350263,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 2)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565774,115304501,34821959302,151,11251,SRX20349382,GSM7350264,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665595,SAMN35093356,simple,10090,Mus musculus,GSM7350264,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 3)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565773,138573362,41849155324,151,13565,SRX20349383,GSM7350265,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665597,SAMN35093355,simple,10090,Mus musculus,GSM7350265,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 4)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565772,124055051,37464625402,151,12080,SRX20349384,GSM7350266,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665596,SAMN35093354,simple,10090,Mus musculus,GSM7350266,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 5)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565771,123735031,37367979362,151,12169,SRX20349385,GSM7350267,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665598,SAMN35093353,simple,10090,Mus musculus,GSM7350267,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 6)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565770,135114286,40804514372,151,13250,SRX20349386,GSM7350268,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665599,SAMN35093352,simple,10090,Mus musculus,GSM7350268,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 7)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565769,151039883,45614044666,151,14952,SRX20349387,GSM7350269,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665601,SAMN35093351,simple,10090,Mus musculus,GSM7350269,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 8)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565768,153861935,46466304370,151,14929,SRX20349388,GSM7350270,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665600,SAMN35093350,simple,10090,Mus musculus,GSM7350270,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, male, 7w (P49)","DKO, male, 7w (rep 9)","TRAPseq, DKO, male, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565767,129696663,39168392226,151,12621,SRX20349389,GSM7350271,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665602,SAMN35093349,simple,10090,Mus musculus,GSM7350271,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, WT, female, 7w (P49)","WT, female, 7w (rep 1)","TRAPseq, WT, female, 7w (P49)",Kidney,"wild type, Pkd1fl/+; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565766,149114487,45032575074,151,14642,SRX20349390,GSM7350272,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665603,SAMN35093348,simple,10090,Mus musculus,GSM7350272,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, WT, female, 7w (P49)","WT, female, 7w (rep 2)","TRAPseq, WT, female, 7w (P49)",Kidney,"wild type, Pkd1fl/+; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565765,114220890,34494708780,151,11207,SRX20349391,GSM7350273,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665604,SAMN35093347,simple,10090,Mus musculus,GSM7350273,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, WT, female, 7w (P49)","WT, female, 7w (rep 3)","TRAPseq, WT, female, 7w (P49)",Kidney,"wild type, Pkd1fl/+; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565764,117008760,35336645520,151,11266,SRX20349392,GSM7350274,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665605,SAMN35093346,simple,10090,Mus musculus,GSM7350274,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, WT, female, 7w (P49)","WT, female, 7w (rep 4)","TRAPseq, WT, female, 7w (P49)",Kidney,"wild type, Pkd1fl/+; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565763,117924773,35613281446,151,11598,SRX20349393,GSM7350275,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665606,SAMN35093345,simple,10090,Mus musculus,GSM7350275,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, WT, female, 7w (P49)","WT, female, 7w (rep 5)","TRAPseq, WT, female, 7w (P49)",Kidney,"wild type, Pkd1fl/+; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565762,112455398,33961530196,151,11055,SRX20349394,GSM7350276,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665607,SAMN35093344,simple,10090,Mus musculus,GSM7350276,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, WT, female, 7w (P49)","WT, female, 7w (rep 6)","TRAPseq, WT, female, 7w (P49)",Kidney,"wild type, Pkd1fl/+; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565761,133696821,40376439942,151,13024,SRX20349395,GSM7350277,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665608,SAMN35093343,simple,10090,Mus musculus,GSM7350277,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, WT, female, 7w (P49)","WT, female, 7w (rep 7)","TRAPseq, WT, female, 7w (P49)",Kidney,"wild type, Pkd1fl/+; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565760,144309889,43581586478,151,14104,SRX20349396,GSM7350278,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665609,SAMN35093342,simple,10090,Mus musculus,GSM7350278,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 1)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565759,123221945,37213027390,151,12004,SRX20349397,GSM7350279,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665611,SAMN35093341,simple,10090,Mus musculus,GSM7350279,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 2)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565758,99216177,29963285454,151,9779,SRX20349398,GSM7350280,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665610,SAMN35093340,simple,10090,Mus musculus,GSM7350280,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 3)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565757,123987687,37444281474,151,12139,SRX20349399,GSM7350281,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665612,SAMN35093339,simple,10090,Mus musculus,GSM7350281,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 4)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565756,119937793,36221213486,151,11708,SRX20349400,GSM7350282,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665613,SAMN35093338,simple,10090,Mus musculus,GSM7350282,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 5)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565755,111670680,33724545360,151,10919,SRX20349401,GSM7350283,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665614,SAMN35093337,simple,10090,Mus musculus,GSM7350283,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 6)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565754,139251957,42054091014,151,13657,SRX20349402,GSM7350284,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665615,SAMN35093336,simple,10090,Mus musculus,GSM7350284,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 7)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565753,159184187,48073624474,151,15479,SRX20349403,GSM7350285,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665616,SAMN35093335,simple,10090,Mus musculus,GSM7350285,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, SKO, female, 7w (P49)","SKO, female, 7w (rep 8)","TRAPseq, SKO, female, 7w (P49)",Kidney,"SKO, Pkd1fl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565752,122541210,37007445420,151,12043,SRX20349404,GSM7350286,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665617,SAMN35093334,simple,10090,Mus musculus,GSM7350286,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, female, 7w (P49)","DKO, female, 7w (rep 1)","TRAPseq, DKO, female, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565751,129707180,39171568360,151,12900,SRX20349405,GSM7350287,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665618,SAMN35093333,simple,10090,Mus musculus,GSM7350287,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, female, 7w (P49)","DKO, female, 7w (rep 2)","TRAPseq, DKO, female, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565750,129663000,39158226000,151,12701,SRX20349406,GSM7350288,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665619,SAMN35093332,simple,10090,Mus musculus,GSM7350288,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, female, 7w (P49)","DKO, female, 7w (rep 3)","TRAPseq, DKO, female, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565749,139991946,42277567692,151,13861,SRX20349407,GSM7350289,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665621,SAMN35093331,simple,10090,Mus musculus,GSM7350289,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, female, 7w (P49)","DKO, female, 7w (rep 4)","TRAPseq, DKO, female, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
SRR24565748,147881380,44660176760,151,14384,SRX20349408,GSM7350290,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP437736,PRJNA972715,,"",SRS17665620,SAMN35093330,simple,10090,Mus musculus,GSM7350290,"StefanSomloLab, Nephrology Deparment, Yale University",SRA1639673,02,2024,Somlo,"TRAPseq, DKO, female, 7w (P49)","DKO, female, 7w (rep 5)","TRAPseq, DKO, female, 7w (P49)",Kidney,"DKO, Pkd1fl/fl; Kif3afl/fl; RosaEGFP-Rpl10a; Pax8rtTA; TetOCre",missing,missing
