Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,genotype,treatment,geo_loc_name,collection_date
SRR28696257,44038583,3407294355,77,1297,SRX24264297,GSM8208468,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030602,SAMN40972925,simple,10090,Mus musculus,GSM8208468,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RNA Eif2d shRNA1 replicate 3,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA3,missing,missing
SRR28696256,110001468,8292467065,75,3205,SRX24264298,GSM8208469,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030603,SAMN40972924,simple,10090,Mus musculus,GSM8208469,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RNA Eif2d shRNA2 replicate 1,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA4,missing,missing
SRR28696255,85188450,6435710650,75,2456,SRX24264299,GSM8208470,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030604,SAMN40972923,simple,10090,Mus musculus,GSM8208470,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RNA Eif2d shRNA2 replicate 2,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA4,missing,missing
SRR28696254,109555593,8259834910,75,3177,SRX24264300,GSM8208471,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030605,SAMN40972922,simple,10090,Mus musculus,GSM8208471,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RNA Eif2d shRNA2 replicate 3,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA4,missing,missing
SRR28696253,63324076,4914896995,77,1889,SRX24264301,GSM8208472,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030606,SAMN40972921,simple,10090,Mus musculus,GSM8208472,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Scramble shRNA replicate 1,NIH3t3,NIH3t3,embryonic fibroblasts,WT,scramble shRNA,missing,missing
SRR28696252,58675445,4501395350,76,1742,SRX24264302,GSM8208473,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030607,SAMN40972920,simple,10090,Mus musculus,GSM8208473,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Denr shRNA2 replicate 1,NIH3t3,NIH3t3,embryonic fibroblasts,Denr knock-down,Denr shRNA2,missing,missing
SRR28696251,41864527,3139839525,75,1245,SRX24264303,GSM8208474,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030608,SAMN40972919,simple,10090,Mus musculus,GSM8208474,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d nf shRNA replicate 1,NIH3t3,NIH3t3,embryonic fibroblasts,WT,EIf2d nf shRNA,missing,missing
SRR28696250,50576392,3876032360,76,1531,SRX24264304,GSM8208475,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030609,SAMN40972918,simple,10090,Mus musculus,GSM8208475,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Scramble shRNA replicate 2,NIH3t3,NIH3t3,embryonic fibroblasts,WT,scramble shRNA,missing,missing
SRR28696249,65165227,4997173860,76,1959,SRX24264305,GSM8208476,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030610,SAMN40972917,simple,10090,Mus musculus,GSM8208476,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Denr shRNA2 replicate 2,NIH3t3,NIH3t3,embryonic fibroblasts,Denr knock-down,Denr shRNA2,missing,missing
SRR28696248,59863900,4597047915,76,1756,SRX24264306,GSM8208477,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030611,SAMN40972916,simple,10090,Mus musculus,GSM8208477,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d nf shRNA replicate 2,NIH3t3,NIH3t3,embryonic fibroblasts,WT,EIf2d nf shRNA,missing,missing
SRR28696247,49392485,3791348575,76,1483,SRX24264307,GSM8208478,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030612,SAMN40972915,simple,10090,Mus musculus,GSM8208478,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Scramble shRNA replicate 3,NIH3t3,NIH3t3,embryonic fibroblasts,WT,scramble shRNA,missing,missing
SRR28696246,57149145,4372324145,76,1710,SRX24264308,GSM8208479,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030613,SAMN40972914,simple,10090,Mus musculus,GSM8208479,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Denr shRNA2 replicate 3,NIH3t3,NIH3t3,embryonic fibroblasts,Denr knock-down,Denr shRNA2,missing,missing
SRR28696245,40915412,3068655900,75,1249,SRX24264309,GSM8208480,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030614,SAMN40972913,simple,10090,Mus musculus,GSM8208480,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d nf shRNA replicate 3,NIH3t3,NIH3t3,embryonic fibroblasts,WT,EIf2d nf shRNA,missing,missing
SRR28696244,84817141,6434614065,75,2555,SRX24264310,GSM8208481,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030615,SAMN40972912,simple,10090,Mus musculus,GSM8208481,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d shRNA1 replicate 1,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA3,missing,missing
SRR28696243,104890857,7964321460,75,3102,SRX24264311,GSM8208482,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030616,SAMN40972911,simple,10090,Mus musculus,GSM8208482,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d shRNA1 replicate 2,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA3,missing,missing
SRR28696242,117418430,8902034155,75,3461,SRX24264312,GSM8208483,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030617,SAMN40972910,simple,10090,Mus musculus,GSM8208483,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d shRNA1 replicate 3,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA3,missing,missing
SRR28696241,131870872,11462183348,86,4447,SRX24264313,GSM8208484,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030618,SAMN40972909,simple,10090,Mus musculus,GSM8208484,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d shRNA2 replicate 1,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA4,missing,missing
SRR28696240,131514928,9989230590,75,3941,SRX24264314,GSM8208485,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030619,SAMN40972908,simple,10090,Mus musculus,GSM8208485,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d shRNA2 replicate 2,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA4,missing,missing
SRR28696239,122746004,10827492988,88,4132,SRX24264315,GSM8208486,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP501844,PRJNA1100515,,"",SRS21030620,SAMN40972907,simple,10090,Mus musculus,GSM8208486,"David Gatfield, Center for Integrative Genomics, Universite de Lausanne",SRA1846369,10,2024,Meurs,NIH3t3,RPF Eif2d shRNA2 replicate 3,NIH3t3,NIH3t3,embryonic fibroblasts,Eif2d knock-down,Eif2d shRNA4,missing,missing
